1131 02/01/01| 21,22,23,28,29,43| 13
1130 30/12/00| 2,8,18,31,33,38| 42
1129 26/12/00| 2,9,10,11,28,36| 27
1128 23/12/00| 1,14,21,22,27,44| 16
1127 19/12/00| 4,9,13,26,34,42| 12
1126 16/12/00| 2,9,14,35,38,41| 5
1125 12/12/00| 4,11,12,23,24,44| 10
1124 09/12/00| 4,12,15,20,24,40| 18
1123 05/12/00| 25,32,38,40,41,45| 9
1122 02/12/00| 5,16,32,35,40,43| 2
1121 28/11/00| 10,13,17,28,34,41| 39
1120 25/11/00| 15,20,22,36,37,44| 38
1119 21/11/00| 2,8,16,25,39,41| 20
1118 18/11/00| 7,9,16,26,32,43| 13
1117 14/11/00| 2,17,26,29,33,34| 37
1116 11/11/00| 5,10,16,27,31,44| 2
1115 07/11/00| 4,8,16,27,35,45| 5
1114 04/11/00| 1,4,15,22,31,39| 7
1113 31/10/00| 2,7,8,13,15,29| 26
1112 28/10/00| 1,3,4,25,29,40| 41
1111 24/10/00| 3,4,7,24,30,40| 28
1110 21/10/00| 9,15,19,22,37,44| 14
1109 17/10/00| 3,8,10,14,21,30| 42
1108 14/10/00| 16,21,25,27,35,36| 32
1107 10/10/00| 12,22,24,33,36,43| 4
1106 07/10/00| 7,9,11,12,28,37| 45
1105 03/10/00| 9,22,26,29,30,41| 16
1104 01/10/00| 2,20,24,35,36,43| 34
1103 26/09/00| 6,8,17,18,39,42| 1
1102 23/09/00| 8,9,24,29,30,32| 4
1101 19/09/00| 2,4,12,36,37,41| 38
1100 16/09/00| 3,5,8,18,29,37| 39
1099 12/09/00| 8,13,19,28,41,43| 27
1098 09/09/00| 1,6,14,22,31,35| 16
1097 05/09/00| 12,15,16,18,33,40| 43
1096 02/09/00| 1,5,6,8,15,16| 11
1095 29/08/00| 2,3,22,23,36,45| 21
1094 26/08/00| 3,14,18,25,31,35| 41
1093 22/08/00| 16,21,22,23,25,28| 31
1092 19/08/00| 2,3,10,25,32,36| 18
1091 15/08/00| 4,12,16,29,32,43| 3
1090 12/08/00| 2,17,18,21,27,41| 19
1089 08/08/00| 12,20,23,33,35,43| 41
1088 05/08/00| 2,6,30,38,39,44| 36
1087 01/08/00| 7,15,22,30,36,44| 35
1086 29/07/00| 8,28,32,33,39,40| 14
1085 25/07/00| 4,11,30,31,34,42| 5
1084 22/07/00| 1,10,18,27,40,43| 36
1083 18/07/00| 5,12,16,19,38,44| 26
1082 15/07/00| 15,22,26,35,37,38| 43
1081 11/07/00| 1,8,9,20,24,42| 21
1080 08/07/00| 6,13,31,32,33,37| 10
1079 04/07/00| 1,20,21,39,44,48| 30
1078 27/06/00| 13,18,19,20,40,42| 32
1077 20/06/00| 20,35,36,37,40,49| 12
1076 13/06/00| 5,10,11,16,25,46| 40
1075 06/06/00| 4,6,16,21,26,33| 43
1074 30/05/00| 5,7,8,17,39,42| 43
1073 23/05/00| 1,5,8,32,34,40| 44
1072 16/05/00| 5,12,15,29,41,49| 13
1071 11/05/00| 12,21,24,27,31,37| 42
1070 03/05/00| 1,4,9,26,35,41| 10
1069 27/04/00| 9,12,24,25,38,40| 18
1068 18/04/00| 4,12,13,24,34,49| 39
1067 11/04/00| 3,4,10,15,17,25| 26
1066 04/04/00| 12,16,29,38,40,45| 24
1065 28/03/00| 1,4,19,27,34,35| 28
1064 21/03/00| 5,21,27,29,43,45| 7
1063 14/03/00| 9,12,25,37,43,44| 48
1062 07/03/00| 2,10,30,31,44,46| 24
1061 29/02/00| 14,20,21,34,42,48| 6
1060 22/02/00| 3,13,14,15,28,29| 19
1059 15/02/00| 11,13,31,38,39,44| 19
1058 08/02/00| 2,11,20,26,44,47| 1
1057 01/02/00| 3,7,10,12,22,23| 29
1056 25/01/00| 7,10,16,26,42,49| 3
1055 18/01/00| 4,11,20,24,30,31| 37
1054 11/01/00| 1,4,14,22,34,37| 21
1053 04/01/00| 27,29,32,37,43,45| 30
1052 28/12/99| 2,9,10,16,37,48| 40
1051 21/12/99| 11,13,17,21,26,35| 48
1050 14/12/99| 14,17,24,34,40,46| 32
1049 07/12/99| 1,3,11,14,23,33| 8
1048 30/11/99| 7,8,16,36,45,46| 25
1047 23/11/99| 1,30,32,34,41,48| 28
1046 16/11/99| 5,9,35,39,40,42| 26
1045 09/11/99| 13,18,26,29,37,48| 42
1044 02/11/99| 13,14,23,27,37,44| 46
1043 26/10/99| 2,7,10,19,44,47| 39
1042 19/10/99| 25,26,28,46,48,49| 30
1041 12/10/99| 4,12,23,32,43,47| 45
1040 05/10/99| 5,13,44,45,46,48| 6
1039 28/09/99| 15,18,20,22,31,41| 21
1038 21/09/99| 9,21,28,32,38,45| 15
1037 14/09/99| 16,18,24,28,40,44| 3
1036 07/09/99| 5,11,18,25,31,47| 37
1035 31/08/99| 5,19,22,29,46,48| 24
9934 24/08/99| 7,12,20,31,38,43| 34
9933 17/08/99| 7,16,22,33,40,49| 30
9932 10/08/99| 3,10,21,27,34,44| 32
9931 03/08/99| 11,14,16,24,26,35| 10
9930 27/07/99| 6,8,9,16,46,47| 1
9929 20/07/99| 19,33,42,43,48,49| 7
9928 13/07/99| 8,9,12,13,25,45| 47
9927 06/07/99| 5,9,17,21,38,47| 12
9926 29/06/99| 2,7,31,36,48,49| 14
9925 22/06/99| 2,13,14,44,48,49| 42
9924 15/06/99| 16,17,27,28,32,46| 5
9923 08/06/99| 6,7,28,32,44,49| 22
9922 01/06/99| 14,24,29,30,32,38| 3
9921 25/05/99| 1,15,29,30,38,46| 43
9920 18/05/99| 15,26,29,34,40,47| 14
9919 11/05/99| 4,5,7,37,43,44| 13
9918 04/05/99| 7,10,11,25,26,42| 23
9917 27/04/99| 4,17,29,41,43,48| 1
9916 21/04/99| 18,20,21,24,32,35| 19
9915 13/04/99| 1,10,11,20,28,34| 45
9914 07/04/99| 2,8,18,23,24,29| 19
9913 30/03/99| 2,17,22,33,37,38| 21
9912 23/03/99| 11,24,32,38,44,47| 43
9911 16/03/99| 4,7,18,25,33,39| 41
9910 09/03/99| 2,3,18,21,23,47| 14
9909 02/03/99| 2,4,13,21,24,26| 9
9908 23/02/99| 1,16,17,30,35,43| 33
9907 16/02/99| 5,12,16,39,43,48| 34
9906 09/02/99| 6,7,11,24,40,47| 2
9905 02/02/99| 1,5,10,15,26,37| 47
9904 26/01/99| 1,7,33,37,46,48| 45
9903 19/01/99| 7,13,14,34,42,46| 3
9902 12/01/99| 18,19,20,29,32,33| 45
9901 05/01/99| 3,9,12,13,17,32| 37
9851 29/12/98| 3,9,30,35,44,49| 8
9850 22/12/98| 29,35,42,44,47,49| 31
9849 15/12/98| 3,6,28,32,34,40| 8
9848 08/12/98| 8,9,13,22,35,49| 19
9847 01/12/98| 14,17,24,28,38,44| 41
9846 24/11/98| 2,8,18,22,38,39| 5
9845 17/11/98| 12,20,21,28,29,49| 13
9844 10/11/98| 10,17,19,34,45,48| 7
9843 04/11/98| 8,12,14,32,39,46| 2
9842 27/10/98| 7,12,16,23,35,37| 43
9841 20/10/98| 10,21,25,26,31,44| 37
9840 14/10/98| 11,20,32,34,44,47| 39
9839 07/10/98| 2,22,29,32,37,44| 20
9838 24/09/98| 1,6,21,35,39,40| 4
9837 15/09/98| 6,16,23,33,39,42| 43
9836 08/09/98| 3,20,25,29,40,42| 27
9835 01/09/98| 1,4,9,12,24,26| 36
9834 25/08/98| 1,8,23,33,42,47| 5
9833 18/08/98| 8,13,22,31,39,44| 18
9832 11/08/98| 4,5,14,26,34,41| 16
9831 04/08/98| 5,20,28,32,33,36| 49
9830 28/07/98| 8,10,12,23,27,31| 18
9829 21/07/98| 3,17,25,27,33,49| 29
9828 14/07/98| 3,8,11,15,36,39| 17
9827 07/07/98| 8,10,22,36,42,45| 29
9826 30/06/98| 1,11,29,30,38,48| 9
9825 23/06/98| 3,10,12,14,33,42| 31
9824 16/06/98| 13,15,20,23,46,49| 17
9823 09/06/98| 1,24,28,31,33,34| 6
9822 02/06/98| 5,6,26,30,31,43| 9
9821 26/05/98| 11,12,13,20,26,28| 43
9820 19/05/98| 9,13,14,16,35,39| 1
9819 12/05/98| 1,9,18,23,39,46| 27
9818 05/05/98| 2,20,24,31,36,42| 19
9817 27/04/98| 6,12,15,25,32,46| 10
9816 21/04/98| 4,11,23,24,25,40| 20
9815 14/04/98| 23,24,38,39,40,49| 12
9814 07/04/98| 7,12,27,28,30,45| 34
9813 02/04/98| 12,16,18,19,20,22| 40
9812 24/03/98| 2,13,16,25,28,30| 44
9811 17/03/98| 1,16,24,29,30,32| 12
9810 10/03/98| 11,23,24,32,38,46| 20
9809 03/03/98| 1,6,19,20,33,45| 37
9808 24/02/98| 6,9,14,20,23,32| 49
9807 17/02/98| 3,13,30,35,38,39| 23
9806 10/02/98| 6,25,27,44,45,49| 19
9805 03/02/98| 17,19,25,30,36,39| 20
9804 27/01/98| 13,26,28,29,31,44| 24
9803 20/01/98| 10,11,15,21,27,43| 30
9802 13/01/98| 6,7,10,13,16,44| 47
9801 06/01/98| 10,16,20,24,27,43| 6
9752 30/12/97| 11,15,17,31,38,46| 33
9751 23/12/97| 13,15,16,31,48,49| 46
9750 16/12/97| 12,16,23,32,34,49| 5
9749 09/12/97| 9,11,26,35,37,46| 15
9748 02/12/97| 2,8,17,25,30,35| 11
9747 25/11/97| 7,14,33,36,40,41| 47
9746 18/11/97| 13,19,23,25,27,37| 15
9745 13/11/97| 11,19,22,26,43,46| 1
9744 04/11/97| 1,4,16,17,32,45| 20
9743 28/10/97| 9,10,11,20,32,35| 34
9742 21/10/97| 11,15,33,35,38,39| 26
9741 14/10/97| 4,6,9,41,43,48| 16
9740 09/10/97| 6,7,31,32,34,44| 40
9739 30/09/97| 4,9,11,13,45,46| 33
9738 23/09/97| 9,11,21,35,36,49| 16
9737 16/09/97| 21,22,29,31,34,43| 13
9736 09/09/97| 11,19,24,27,42,48| 8
9735 02/09/97| 3,19,20,37,45,49| 15
9734 26/08/97| 2,7,26,36,37,38| 12
9733 19/08/97| 22,23,27,37,38,44| 32
9732 13/08/97| 1,12,19,25,30,49| 31
9731 05/08/97| 1,9,24,28,42,48| 5
9730 31/07/97| 8,21,31,36,40,47| 41
9729 22/07/97| 3,10,15,18,31,48| 27
9728 15/07/97| 7,30,37,44,47,48| 34
9727 08/07/97| 1,7,16,21,22,49| 48
9726 01/07/97| 13,25,27,29,39,49| 10
9725 24/06/97| 4,11,14,23,25,40| 42
9724 17/06/97| 1,19,21,25,28,37| 11
9723 12/06/97| 10,13,18,20,36,46| 34
9722 03/06/97| 6,22,26,29,33,37| 11
9721 27/05/97| 7,22,23,35,41,47| 45
9720 20/05/97| 3,7,16,25,38,39| 14
9719 13/05/97| 7,9,17,19,23,38| 18
9718 06/05/97| 4,8,14,18,38,48| 5
9717 01/05/97| 13,20,26,36,37,42| 12
9716 24/04/97| 4,5,11,16,23,31| 14
9715 15/04/97| 11,12,13,18,26,30| 24
9714 08/04/97| 2,8,21,27,35,42| 13
9713 01/04/97| 12,17,25,34,35,48| 41
9712 25/03/97| 4,14,24,27,35,38| 19
9711 18/03/97| 3,8,11,37,39,47| 43
9710 11/03/97| 2,12,17,22,39,45| 43
9709 04/03/97| 6,13,17,35,45,49| 37
9708 25/02/97| 5,8,19,21,24,27| 3
9707 18/02/97| 3,5,9,20,23,25| 32
9706 11/02/97| 1,3,5,7,46,48| 34
9705 04/02/97| 12,14,19,28,30,40| 1
9704 28/01/97| 3,8,30,32,48,49| 21
9703 21/01/97| 4,8,19,30,44,47| 10
9702 14/01/97| 7,8,14,19,33,44| 36
9701 07/01/97| 3,6,21,29,31,42| 8
9653 31/12/96| 1,21,32,35,36,43| 11
9652 24/12/96| 8,10,25,34,43,49| 35
9651 17/12/96| 6,14,19,33,43,44| 3
9650 10/12/96| 3,8,10,20,36,49| 32
9649 03/12/96| 4,14,16,21,23,31| 5
9648 26/11/96| 6,8,12,16,20,43| 21
9647 19/11/96| 14,18,25,28,29,46| 36
9646 12/11/96| 1,5,17,24,31,34| 49
9645 05/11/96| 4,16,17,19,22,38| 2
9644 29/10/96| 8,9,20,26,29,43| 36
9643 22/10/96| 1,3,4,19,22,32| 9
9642 15/10/96| 7,10,23,26,27,31| 48
9641 08/10/96| 11,13,26,33,36,41| 32
9640 01/10/96| 9,13,29,32,39,42| 37
9639 26/09/96| 28,36,37,43,45,49| 10
9638 19/09/96| 2,8,21,32,33,45| 28
9637 10/09/96| 11,21,23,27,35,41| 15
9636 03/09/96| 4,24,33,39,44,47| 36
9635 27/08/96| 6,14,19,27,35,45| 39
9634 20/08/96| 3,13,15,27,33,44| 48
9633 13/08/96| 7,21,23,27,44,46| 17
9632 06/08/96| 9,12,19,23,44,46| 42
9631 30/07/96| 2,17,19,20,24,30| 36
9630 23/07/96| 6,8,9,18,42,48| 25
9629 16/07/96| 6,13,22,38,40,43| 8
9628 09/07/96| 2,7,10,13,20,24| 28
9627 02/07/96| 1,9,24,28,29,34| 11
9626 25/06/96| 3,4,7,29,34,36| 48
9625 18/06/96| 5,22,25,35,38,40| 17
9624 11/06/96| 22,28,34,38,43,49| 35
9623 04/06/96| 6,9,11,18,26,30| 10
9622 28/05/96| 1,22,24,32,38,46| 37
9621 21/05/96| 12,13,24,32,40,44| 10
9620 14/05/96| 12,14,21,29,38,49| 4
9619 07/05/96| 6,20,31,32,34,40| 39
9618 30/04/96| 5,11,15,37,39,46| 26
9617 25/04/96| 4,7,12,18,21,45| 46
9616 18/04/96| 9,20,22,25,43,45| 27
9615 11/04/96| 9,14,16,17,34,42| 21
9614 02/04/96| 6,12,14,15,25,38| 44
9613 26/03/96| 17,19,20,30,36,47| 28
9612 19/03/96| 1,6,17,29,30,35| 4
9611 12/03/96| 3,14,22,40,43,47| 17
9610 05/03/96| 10,12,18,20,39,45| 28
9609 27/02/96| 2,8,10,32,35,40| 38
9608 20/02/96| 4,8,18,35,38,47| 13
9607 13/02/96| 4,6,16,32,35,39| 43
9606 06/02/96| 4,21,26,34,35,43| 44
9605 30/01/96| 3,11,20,26,36,38| 31
9604 23/01/96| 9,15,28,35,44,46| 10
9603 16/01/96| 3,17,22,30,39,42| 4
9602 09/01/96| 11,17,27,28,32,48| 24
9601 02/01/96| 6,15,24,29,31,35| 4
9552 26/12/95| 5,8,10,13,24,44| 49
9551 19/12/95| 2,7,29,40,41,48| 35
9550 12/12/95| 2,13,21,42,43,49| 34
9549 05/12/95| 6,16,27,30,34,43| 39
9548 28/11/95| 20,25,32,39,41,49| 42
9547 21/11/95| 13,20,27,28,38,39| 44
9546 14/11/95| 27,28,43,44,47,48| 6
9545 07/11/95| 1,7,14,21,30,31| 42
9544 31/10/95| 3,4,9,12,33,43| 23
9543 24/10/95| 6,13,32,34,35,36| 29
9542 19/10/95| 3,18,23,26,45,48| 29
9541 12/10/95| 1,5,15,25,36,40| 10
9539 28/09/95| 7,9,16,20,29,40| 28
9538 19/09/95| 10,19,21,22,23,25| 46
9537 12/09/95| 7,15,21,34,44,47| 14
9536 05/09/95| 23,24,27,29,39,49| 32
9535 29/08/95| 3,5,25,34,38,42| 4
9534 22/08/95| 8,10,27,32,41,47| 35
9533 15/08/95| 4,13,20,21,33,49| 19
9532 08/08/95| 6,22,25,30,40,41| 21
9531 01/08/95| 3,6,18,21,26,34| 47
9530 25/07/95| 2,8,9,17,19,26| 33
9529 18/07/95| 9,14,18,19,21,39| 45
9528 11/07/95| 1,3,6,34,41,43| 24
9527 04/07/95| 7,14,23,36,44,49| 4
9526 27/06/95| 9,19,27,32,37,39| 4
9525 20/06/95| 2,4,16,27,43,45| 26
9524 13/06/95| 4,11,22,34,46,48| 15
9523 06/06/95| 3,8,15,28,31,40| 45
9522 30/05/95| 12,24,31,35,43,49| 26
9521 23/05/95| 1,10,11,28,39,47| 6
9520 16/05/95| 5,6,23,24,31,32| 44
9519 09/05/95| 8,25,26,28,35,47| 37
9518 04/05/95| 13,29,34,37,38,47| 4
9517 25/04/95| 1,6,18,30,32,38| 23
9516 18/04/95| 11,19,28,31,35,38| 25
9515 11/04/95| 4,17,23,30,44,45| 14
9514 04/04/95| 21,23,30,32,39,45| 31
9513 28/03/95| 1,5,24,36,37,48| 35
9512 21/03/95| 5,22,25,37,47,49| 45
9511 14/03/95| 5,8,13,20,28,48| 44
9510 07/03/95| 1,11,15,20,26,38| 27
9509 28/02/95| 8,10,15,31,39,46| 20
9508 21/02/95| 1,3,4,15,22,46| 27
9507 14/02/95| 4,8,13,19,27,41| 6
9506 07/02/95| 1,3,4,17,29,31| 18
9505 31/01/95| 6,7,15,17,42,49| 32
9504 24/01/95| 15,18,19,29,47,48| 16
9503 17/01/95| 2,8,11,32,35,39| 27
9502 10/01/95| 2,6,10,22,25,29| 5
9501 03/01/95| 10,12,13,23,42,45| 32
9452 27/12/94| 9,11,17,18,28,38| 15
9451 20/12/94| 1,9,16,22,35,48| 42
9450 13/12/94| 6,11,16,28,48,49| 21
9449 06/12/94| 3,7,11,41,47,48| 22
9448 29/11/94| 12,20,35,39,40,49| 24
9447 22/11/94| 8,14,16,25,28,38| 41
9446 15/11/94| 2,14,16,19,43,47| 46
9445 08/11/94| 6,9,16,44,45,49| 41
9444 01/11/94| 2,25,33,41,44,49| 29
9443 25/10/94| 2,7,9,16,17,35| 23
9442 18/10/94| 1,6,19,23,28,37| 12
9441 11/10/94| 9,14,25,30,45,47| 8
9440 04/10/94| 8,31,36,37,43,44| 24
9439 29/09/94| 8,24,33,35,40,44| 49
9438 22/09/94| 6,11,30,44,47,48| 28
9437 13/09/94| 21,30,36,37,40,48| 31
9436 08/09/94| 5,16,26,31,41,49| 14
9435 30/08/94| 7,31,34,35,43,47| 40
9434 23/08/94| 4,5,8,15,25,26| 18
9433 16/08/94| 4,9,29,32,34,47| 6
9432 09/08/94| 4,12,26,33,37,38| 48
9431 02/08/94| 3,11,13,22,28,40| 38
9430 26/07/94| 9,26,30,33,38,49| 42
9429 19/07/94| 8,16,17,25,30,33| 6
9428 12/07/94| 3,29,34,37,41,47| 23
9427 05/07/94| 8,9,12,29,33,43| 24
9426 28/06/94| 9,10,13,31,34,44| 37
9425 21/06/94| 5,12,27,28,32,36| 19
9424 14/06/94| 5,13,30,34,39,43| 29
9423 07/06/94| 8,16,20,25,29,47| 14
9422 31/05/94| 3,5,8,28,31,49| 20
9421 24/05/94| 19,27,30,35,37,48| 25
9420 17/05/94| 2,3,11,17,38,48| 39
9419 10/05/94| 3,14,17,31,40,44| 49
9418 03/05/94| 4,18,25,33,41,45| 23
9417 26/04/94| 1,2,17,27,35,44| 30
9416 19/04/94| 2,5,14,30,33,39| 6
9415 14/04/94| 4,25,31,33,43,45| 22
9414 05/04/94| 1,11,30,38,42,47| 10
9413 29/03/94| 2,7,11,13,19,20| 28
9412 22/03/94| 4,11,16,21,23,42| 7
9411 15/03/94| 19,23,30,31,39,49| 26
9410 08/03/94| 18,19,25,28,40,42| 21
